employee_id,skill_id,proficiency,confidence,source,evidence,is_inferred,verified
422735f2-7393-4a92-8be3-fa68ce24423b,df2c653a-8a63-42ba-b708-bfad266615da,4,0.89,self_reported,Applied Data Visualization in enterprise projects at level 4.,True,True
422735f2-7393-4a92-8be3-fa68ce24423b,bdb9b5da-2b2d-408a-9e77-aa304dbf61a8,3,0.71,project_extracted,Applied Statistics in enterprise projects at level 3.,False,True
422735f2-7393-4a92-8be3-fa68ce24423b,27b67913-3fc7-415f-a8c1-bf16d08e5571,5,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
df0c309f-ddcf-4891-bc34-faefa5b588fd,c9e661cd-37bd-4132-a10b-7a766671ffa0,3,0.74,manager_verified,Applied Selenium in enterprise projects at level 3.,True,False
df0c309f-ddcf-4891-bc34-faefa5b588fd,cf646dbe-e071-4074-9f36-2e3e93349c85,3,0.92,project_extracted,Applied Test Automation in enterprise projects at level 3.,False,False
df0c309f-ddcf-4891-bc34-faefa5b588fd,4352cf79-2000-4b4c-a3be-724e8a896174,2,0.84,self_reported,Applied Python in enterprise projects at level 2.,False,True
df0c309f-ddcf-4891-bc34-faefa5b588fd,95ca2857-397c-4d39-b31b-83c6946fc117,5,0.85,peer_review,Demonstrated strong Time Management in cross-functional work.,False,True
df0c309f-ddcf-4891-bc34-faefa5b588fd,1996f0fa-184e-4d28-b196-f9298c20286b,5,0.85,peer_review,Demonstrated strong Team Collaboration in cross-functional work.,False,True
174774d0-3477-46b6-8e67-74f2da86dbef,62fda3ec-9eef-430c-8a1e-fca3eb205e79,3,0.76,project_extracted,Applied JavaScript in enterprise projects at level 3.,True,False
174774d0-3477-46b6-8e67-74f2da86dbef,a77d6c17-a31e-49fe-ac9f-7bf36800ccf0,2,0.89,project_extracted,Applied TypeScript in enterprise projects at level 2.,False,True
174774d0-3477-46b6-8e67-74f2da86dbef,5e4a8608-7ef1-43e5-8ee5-a86d5c9242e2,3,0.83,self_reported,Applied REST API in enterprise projects at level 3.,False,False
174774d0-3477-46b6-8e67-74f2da86dbef,488fe6e6-6184-4e1a-962c-149b2aac1dc6,2,0.94,self_reported,Applied Git in enterprise projects at level 2.,False,True
174774d0-3477-46b6-8e67-74f2da86dbef,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,5,0.85,peer_review,Demonstrated strong Problem Solving in cross-functional work.,False,True
c4a71295-cf7b-448a-aa25-8635c899692f,4352cf79-2000-4b4c-a3be-724e8a896174,4,0.76,project_extracted,Applied Python in enterprise projects at level 4.,False,False
c4a71295-cf7b-448a-aa25-8635c899692f,899f6441-4496-4d57-8cd5-c588956f561b,4,0.78,project_extracted,Applied FastAPI in enterprise projects at level 4.,True,True
c4a71295-cf7b-448a-aa25-8635c899692f,5e4a8608-7ef1-43e5-8ee5-a86d5c9242e2,4,0.73,manager_verified,Applied REST API in enterprise projects at level 4.,True,True
c4a71295-cf7b-448a-aa25-8635c899692f,16c46e6c-223b-4521-8b6e-02686312ccaf,2,0.74,project_extracted,Applied SQL in enterprise projects at level 2.,False,False
c4a71295-cf7b-448a-aa25-8635c899692f,ac46e3ce-936e-43f1-a213-76616dcd4393,2,0.83,self_reported,Applied PostgreSQL in enterprise projects at level 2.,False,False
c4a71295-cf7b-448a-aa25-8635c899692f,178a2f9f-6d15-485e-a684-dcab469fb886,4,0.77,self_reported,Applied Docker in enterprise projects at level 4.,True,True
c4a71295-cf7b-448a-aa25-8635c899692f,488fe6e6-6184-4e1a-962c-149b2aac1dc6,4,0.91,manager_verified,Applied Git in enterprise projects at level 4.,True,True
c4a71295-cf7b-448a-aa25-8635c899692f,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,4,0.74,manager_verified,Applied Problem Solving in enterprise projects at level 4.,True,False
c4a71295-cf7b-448a-aa25-8635c899692f,95ca2857-397c-4d39-b31b-83c6946fc117,5,0.85,peer_review,Demonstrated strong Time Management in cross-functional work.,False,True
c4a71295-cf7b-448a-aa25-8635c899692f,27b67913-3fc7-415f-a8c1-bf16d08e5571,4,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
e1521996-0557-444b-a09e-1954a95b05be,4352cf79-2000-4b4c-a3be-724e8a896174,2,0.72,self_reported,Applied Python in enterprise projects at level 2.,True,True
e1521996-0557-444b-a09e-1954a95b05be,e68c35f0-8416-427d-89b3-f9dade485651,4,0.79,manager_verified,Applied Java in enterprise projects at level 4.,True,False
e1521996-0557-444b-a09e-1954a95b05be,16c46e6c-223b-4521-8b6e-02686312ccaf,2,0.71,self_reported,Applied SQL in enterprise projects at level 2.,True,False
e1521996-0557-444b-a09e-1954a95b05be,488fe6e6-6184-4e1a-962c-149b2aac1dc6,3,0.72,project_extracted,Applied Git in enterprise projects at level 3.,True,True
e1521996-0557-444b-a09e-1954a95b05be,ab50dc81-1d1e-4856-a3c8-a6bb7c8249b1,4,0.71,manager_verified,Applied Unit Testing in enterprise projects at level 4.,False,False
e1521996-0557-444b-a09e-1954a95b05be,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,4,0.71,manager_verified,Applied Problem Solving in enterprise projects at level 4.,False,True
e1521996-0557-444b-a09e-1954a95b05be,95ca2857-397c-4d39-b31b-83c6946fc117,4,0.85,peer_review,Demonstrated strong Time Management in cross-functional work.,False,True
6e8ee2d8-596e-48d2-a715-b59b040e64d9,118c74f7-930b-487f-8325-08223167ab57,5,0.72,project_extracted,Applied Network Security in enterprise projects at level 5.,False,True
6e8ee2d8-596e-48d2-a715-b59b040e64d9,e6e5f73e-69dc-4311-9a45-4c2615602a44,5,0.75,manager_verified,Applied Incident Response in enterprise projects at level 5.,True,True
6e8ee2d8-596e-48d2-a715-b59b040e64d9,4352cf79-2000-4b4c-a3be-724e8a896174,4,0.9,project_extracted,Applied Python in enterprise projects at level 4.,False,False
6e8ee2d8-596e-48d2-a715-b59b040e64d9,e57a355f-4909-42b1-acf3-ae3970d39423,3,0.93,manager_verified,Applied Linux in enterprise projects at level 3.,False,False
6e8ee2d8-596e-48d2-a715-b59b040e64d9,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,4,0.85,peer_review,Demonstrated strong Problem Solving in cross-functional work.,False,True
6e8ee2d8-596e-48d2-a715-b59b040e64d9,27b67913-3fc7-415f-a8c1-bf16d08e5571,5,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
721009c8-f69c-418a-81af-4bc134974563,4352cf79-2000-4b4c-a3be-724e8a896174,3,0.89,self_reported,Applied Python in enterprise projects at level 3.,False,False
721009c8-f69c-418a-81af-4bc134974563,16c46e6c-223b-4521-8b6e-02686312ccaf,4,0.74,manager_verified,Applied SQL in enterprise projects at level 4.,False,False
721009c8-f69c-418a-81af-4bc134974563,e5f1aba6-b645-4ba0-80dd-1a0d184c470d,3,0.88,project_extracted,Applied ETL in enterprise projects at level 3.,True,True
721009c8-f69c-418a-81af-4bc134974563,ac46e3ce-936e-43f1-a213-76616dcd4393,5,0.84,self_reported,Applied PostgreSQL in enterprise projects at level 5.,False,True
721009c8-f69c-418a-81af-4bc134974563,7207a95f-51be-4fbd-ae8f-31fc77f43ffb,2,0.71,manager_verified,Applied Data Warehousing in enterprise projects at level 2.,True,True
721009c8-f69c-418a-81af-4bc134974563,178a2f9f-6d15-485e-a684-dcab469fb886,4,0.7,manager_verified,Applied Docker in enterprise projects at level 4.,True,True
721009c8-f69c-418a-81af-4bc134974563,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,3,0.85,peer_review,Demonstrated strong Problem Solving in cross-functional work.,False,True
721009c8-f69c-418a-81af-4bc134974563,1996f0fa-184e-4d28-b196-f9298c20286b,3,0.85,peer_review,Demonstrated strong Team Collaboration in cross-functional work.,False,True
2918579a-aa13-4331-9697-957bec0a0e4a,c9e661cd-37bd-4132-a10b-7a766671ffa0,4,0.78,self_reported,Applied Selenium in enterprise projects at level 4.,False,False
2918579a-aa13-4331-9697-957bec0a0e4a,cf646dbe-e071-4074-9f36-2e3e93349c85,4,0.74,manager_verified,Applied Test Automation in enterprise projects at level 4.,False,True
2918579a-aa13-4331-9697-957bec0a0e4a,4352cf79-2000-4b4c-a3be-724e8a896174,3,0.79,manager_verified,Applied Python in enterprise projects at level 3.,False,True
2918579a-aa13-4331-9697-957bec0a0e4a,27b67913-3fc7-415f-a8c1-bf16d08e5571,5,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
b7e3a441-015a-481d-a64b-ff32d0080f84,16c46e6c-223b-4521-8b6e-02686312ccaf,4,0.81,project_extracted,Applied SQL in enterprise projects at level 4.,True,True
b7e3a441-015a-481d-a64b-ff32d0080f84,98f1008a-dbc3-4ead-9486-a5e85a66c961,3,0.79,self_reported,Applied Excel in enterprise projects at level 3.,True,True
b7e3a441-015a-481d-a64b-ff32d0080f84,d8619e4c-70e2-4d9d-acab-8a4ec2af3842,5,0.81,project_extracted,Applied Power BI in enterprise projects at level 5.,True,False
b7e3a441-015a-481d-a64b-ff32d0080f84,4352cf79-2000-4b4c-a3be-724e8a896174,4,0.92,project_extracted,Applied Python in enterprise projects at level 4.,False,True
b7e3a441-015a-481d-a64b-ff32d0080f84,df2c653a-8a63-42ba-b708-bfad266615da,5,0.9,manager_verified,Applied Data Visualization in enterprise projects at level 5.,True,True
b7e3a441-015a-481d-a64b-ff32d0080f84,bdb9b5da-2b2d-408a-9e77-aa304dbf61a8,4,0.72,self_reported,Applied Statistics in enterprise projects at level 4.,False,True
b7e3a441-015a-481d-a64b-ff32d0080f84,1996f0fa-184e-4d28-b196-f9298c20286b,3,0.85,peer_review,Demonstrated strong Team Collaboration in cross-functional work.,False,True
b7e3a441-015a-481d-a64b-ff32d0080f84,27b67913-3fc7-415f-a8c1-bf16d08e5571,4,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
e12846ff-3426-4ce3-ba39-808b5a608ea2,10f0b092-b575-4e08-aee1-88a90f97c1ac,5,0.94,self_reported,Applied Product Analytics in enterprise projects at level 5.,False,True
e12846ff-3426-4ce3-ba39-808b5a608ea2,16c46e6c-223b-4521-8b6e-02686312ccaf,3,0.73,self_reported,Applied SQL in enterprise projects at level 3.,True,False
e12846ff-3426-4ce3-ba39-808b5a608ea2,98f1008a-dbc3-4ead-9486-a5e85a66c961,3,0.87,project_extracted,Applied Excel in enterprise projects at level 3.,True,True
e12846ff-3426-4ce3-ba39-808b5a608ea2,6c268b76-4bcf-48ef-85e3-c692f6f7fc75,5,0.85,peer_review,Demonstrated strong Agile in cross-functional work.,False,True
b65cc510-dd85-4bd6-b8d9-55cb1df316de,4352cf79-2000-4b4c-a3be-724e8a896174,4,0.74,project_extracted,Applied Python in enterprise projects at level 4.,True,False
b65cc510-dd85-4bd6-b8d9-55cb1df316de,bdb9b5da-2b2d-408a-9e77-aa304dbf61a8,3,0.78,project_extracted,Applied Statistics in enterprise projects at level 3.,False,False
b65cc510-dd85-4bd6-b8d9-55cb1df316de,69c4b374-e0f9-4322-916c-fc2aca8c7c53,4,0.72,manager_verified,Applied Machine Learning in enterprise projects at level 4.,False,True
b65cc510-dd85-4bd6-b8d9-55cb1df316de,ea31ee4d-610d-4982-a9f0-b402bafb05d8,4,0.92,project_extracted,Applied Pandas in enterprise projects at level 4.,True,False
b65cc510-dd85-4bd6-b8d9-55cb1df316de,d8820b57-4f6d-4ea5-908e-9865e6db8b1f,3,0.77,project_extracted,Applied Scikit-learn in enterprise projects at level 3.,False,True
b65cc510-dd85-4bd6-b8d9-55cb1df316de,16c46e6c-223b-4521-8b6e-02686312ccaf,3,0.84,self_reported,Applied SQL in enterprise projects at level 3.,True,True
b65cc510-dd85-4bd6-b8d9-55cb1df316de,95ca2857-397c-4d39-b31b-83c6946fc117,5,0.85,peer_review,Demonstrated strong Time Management in cross-functional work.,False,True
b65cc510-dd85-4bd6-b8d9-55cb1df316de,6c268b76-4bcf-48ef-85e3-c692f6f7fc75,3,0.85,peer_review,Demonstrated strong Agile in cross-functional work.,False,True
6ebf6786-0ea1-4c5f-824a-1c45094bcfea,cbd94fcb-d158-472a-97a4-e7aa8efb09b7,4,0.73,project_extracted,Applied Cloud Security in enterprise projects at level 4.,True,True
6ebf6786-0ea1-4c5f-824a-1c45094bcfea,bd2dd30e-5753-4684-ad8b-defec1f4c6d6,4,0.9,self_reported,Applied AWS in enterprise projects at level 4.,True,False
6ebf6786-0ea1-4c5f-824a-1c45094bcfea,1f82e66e-3f1d-4f9c-a3c3-fe70ef440608,2,0.95,project_extracted,Applied Vulnerability Assessment in enterprise projects at level 2.,True,True
6ebf6786-0ea1-4c5f-824a-1c45094bcfea,1996f0fa-184e-4d28-b196-f9298c20286b,3,0.85,peer_review,Demonstrated strong Team Collaboration in cross-functional work.,False,True
6ebf6786-0ea1-4c5f-824a-1c45094bcfea,27b67913-3fc7-415f-a8c1-bf16d08e5571,4,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
865834ac-cf65-4d53-b53f-20358b2a613a,4352cf79-2000-4b4c-a3be-724e8a896174,4,0.74,manager_verified,Applied Python in enterprise projects at level 4.,True,True
865834ac-cf65-4d53-b53f-20358b2a613a,178a2f9f-6d15-485e-a684-dcab469fb886,3,0.9,manager_verified,Applied Docker in enterprise projects at level 3.,False,False
865834ac-cf65-4d53-b53f-20358b2a613a,29712980-fb4c-494d-8317-1defb0da8b25,3,0.8,project_extracted,Applied Kubernetes in enterprise projects at level 3.,False,True
865834ac-cf65-4d53-b53f-20358b2a613a,69c4b374-e0f9-4322-916c-fc2aca8c7c53,3,0.77,self_reported,Applied Machine Learning in enterprise projects at level 3.,False,True
865834ac-cf65-4d53-b53f-20358b2a613a,93d3bd3d-b72f-4062-a983-f92e0f17d667,4,0.92,project_extracted,Applied CI/CD in enterprise projects at level 4.,True,True
865834ac-cf65-4d53-b53f-20358b2a613a,1996f0fa-184e-4d28-b196-f9298c20286b,3,0.85,peer_review,Demonstrated strong Team Collaboration in cross-functional work.,False,True
865834ac-cf65-4d53-b53f-20358b2a613a,95ca2857-397c-4d39-b31b-83c6946fc117,4,0.85,peer_review,Demonstrated strong Time Management in cross-functional work.,False,True
cadad437-fa64-499a-8495-062731233477,4352cf79-2000-4b4c-a3be-724e8a896174,3,0.75,self_reported,Applied Python in enterprise projects at level 3.,False,False
cadad437-fa64-499a-8495-062731233477,69c4b374-e0f9-4322-916c-fc2aca8c7c53,4,0.91,manager_verified,Applied Machine Learning in enterprise projects at level 4.,True,True
cadad437-fa64-499a-8495-062731233477,88bf48ab-bb09-42e3-9197-986f064d2252,3,0.88,project_extracted,Applied TensorFlow in enterprise projects at level 3.,True,True
cadad437-fa64-499a-8495-062731233477,bdb9b5da-2b2d-408a-9e77-aa304dbf61a8,3,0.75,self_reported,Applied Statistics in enterprise projects at level 3.,True,True
cadad437-fa64-499a-8495-062731233477,16c46e6c-223b-4521-8b6e-02686312ccaf,2,0.81,project_extracted,Applied SQL in enterprise projects at level 2.,True,False
cadad437-fa64-499a-8495-062731233477,178a2f9f-6d15-485e-a684-dcab469fb886,3,0.91,manager_verified,Applied Docker in enterprise projects at level 3.,False,True
cadad437-fa64-499a-8495-062731233477,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,4,0.85,peer_review,Demonstrated strong Problem Solving in cross-functional work.,False,True
ab4b737e-1705-463e-a9da-d468aa42ae5f,2b58d681-8e55-478e-b141-3aff29cad0fd,5,0.71,manager_verified,Applied React in enterprise projects at level 5.,True,True
ab4b737e-1705-463e-a9da-d468aa42ae5f,582f5336-44d1-44f8-bcca-c9db9972324f,3,0.87,project_extracted,Applied Node.js in enterprise projects at level 3.,False,True
ab4b737e-1705-463e-a9da-d468aa42ae5f,62fda3ec-9eef-430c-8a1e-fca3eb205e79,3,0.82,self_reported,Applied JavaScript in enterprise projects at level 3.,True,True
ab4b737e-1705-463e-a9da-d468aa42ae5f,16c46e6c-223b-4521-8b6e-02686312ccaf,3,0.76,project_extracted,Applied SQL in enterprise projects at level 3.,False,False
ab4b737e-1705-463e-a9da-d468aa42ae5f,5e4a8608-7ef1-43e5-8ee5-a86d5c9242e2,5,0.91,project_extracted,Applied REST API in enterprise projects at level 5.,False,True
ab4b737e-1705-463e-a9da-d468aa42ae5f,178a2f9f-6d15-485e-a684-dcab469fb886,4,0.78,manager_verified,Applied Docker in enterprise projects at level 4.,False,True
ab4b737e-1705-463e-a9da-d468aa42ae5f,488fe6e6-6184-4e1a-962c-149b2aac1dc6,2,0.83,manager_verified,Applied Git in enterprise projects at level 2.,False,False
ab4b737e-1705-463e-a9da-d468aa42ae5f,27b67913-3fc7-415f-a8c1-bf16d08e5571,3,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
ab4b737e-1705-463e-a9da-d468aa42ae5f,6c268b76-4bcf-48ef-85e3-c692f6f7fc75,4,0.85,peer_review,Demonstrated strong Agile in cross-functional work.,False,True
5186ef51-263e-4947-8016-72c4cbbce0ca,4352cf79-2000-4b4c-a3be-724e8a896174,4,0.87,manager_verified,Applied Python in enterprise projects at level 4.,True,False
5186ef51-263e-4947-8016-72c4cbbce0ca,899f6441-4496-4d57-8cd5-c588956f561b,4,0.76,project_extracted,Applied FastAPI in enterprise projects at level 4.,False,False
5186ef51-263e-4947-8016-72c4cbbce0ca,5e4a8608-7ef1-43e5-8ee5-a86d5c9242e2,3,0.85,manager_verified,Applied REST API in enterprise projects at level 3.,True,False
5186ef51-263e-4947-8016-72c4cbbce0ca,16c46e6c-223b-4521-8b6e-02686312ccaf,3,0.87,manager_verified,Applied SQL in enterprise projects at level 3.,False,False
5186ef51-263e-4947-8016-72c4cbbce0ca,ac46e3ce-936e-43f1-a213-76616dcd4393,3,0.91,manager_verified,Applied PostgreSQL in enterprise projects at level 3.,True,False
5186ef51-263e-4947-8016-72c4cbbce0ca,178a2f9f-6d15-485e-a684-dcab469fb886,2,0.82,manager_verified,Applied Docker in enterprise projects at level 2.,False,True
5186ef51-263e-4947-8016-72c4cbbce0ca,488fe6e6-6184-4e1a-962c-149b2aac1dc6,4,0.86,self_reported,Applied Git in enterprise projects at level 4.,False,True
5186ef51-263e-4947-8016-72c4cbbce0ca,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,4,0.81,project_extracted,Applied Problem Solving in enterprise projects at level 4.,False,False
5186ef51-263e-4947-8016-72c4cbbce0ca,6c268b76-4bcf-48ef-85e3-c692f6f7fc75,4,0.85,peer_review,Demonstrated strong Agile in cross-functional work.,False,True
5186ef51-263e-4947-8016-72c4cbbce0ca,27b67913-3fc7-415f-a8c1-bf16d08e5571,3,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
0f1ffef1-9033-46e2-9a7f-7800c5b806b5,cbd94fcb-d158-472a-97a4-e7aa8efb09b7,3,0.92,self_reported,Applied Cloud Security in enterprise projects at level 3.,True,True
0f1ffef1-9033-46e2-9a7f-7800c5b806b5,bd2dd30e-5753-4684-ad8b-defec1f4c6d6,4,0.8,manager_verified,Applied AWS in enterprise projects at level 4.,False,True
0f1ffef1-9033-46e2-9a7f-7800c5b806b5,1f82e66e-3f1d-4f9c-a3c3-fe70ef440608,3,0.92,self_reported,Applied Vulnerability Assessment in enterprise projects at level 3.,True,False
0f1ffef1-9033-46e2-9a7f-7800c5b806b5,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,5,0.85,peer_review,Demonstrated strong Problem Solving in cross-functional work.,False,True
0f1ffef1-9033-46e2-9a7f-7800c5b806b5,1996f0fa-184e-4d28-b196-f9298c20286b,3,0.85,peer_review,Demonstrated strong Team Collaboration in cross-functional work.,False,True
d9afe184-ae36-4e55-86e4-7ce7e2dc445a,62fda3ec-9eef-430c-8a1e-fca3eb205e79,5,0.8,project_extracted,Applied JavaScript in enterprise projects at level 5.,False,True
d9afe184-ae36-4e55-86e4-7ce7e2dc445a,a77d6c17-a31e-49fe-ac9f-7bf36800ccf0,2,0.83,manager_verified,Applied TypeScript in enterprise projects at level 2.,False,True
d9afe184-ae36-4e55-86e4-7ce7e2dc445a,5e4a8608-7ef1-43e5-8ee5-a86d5c9242e2,3,0.89,manager_verified,Applied REST API in enterprise projects at level 3.,True,True
d9afe184-ae36-4e55-86e4-7ce7e2dc445a,488fe6e6-6184-4e1a-962c-149b2aac1dc6,2,0.86,self_reported,Applied Git in enterprise projects at level 2.,True,False
d9afe184-ae36-4e55-86e4-7ce7e2dc445a,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,4,0.85,peer_review,Demonstrated strong Problem Solving in cross-functional work.,False,True
d9afe184-ae36-4e55-86e4-7ce7e2dc445a,27b67913-3fc7-415f-a8c1-bf16d08e5571,5,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
108943a4-5591-4c8e-b49e-a78192d20d9e,10f0b092-b575-4e08-aee1-88a90f97c1ac,5,0.92,self_reported,Applied Product Analytics in enterprise projects at level 5.,False,False
108943a4-5591-4c8e-b49e-a78192d20d9e,16c46e6c-223b-4521-8b6e-02686312ccaf,4,0.89,self_reported,Applied SQL in enterprise projects at level 4.,False,True
108943a4-5591-4c8e-b49e-a78192d20d9e,98f1008a-dbc3-4ead-9486-a5e85a66c961,3,0.76,self_reported,Applied Excel in enterprise projects at level 3.,True,True
108943a4-5591-4c8e-b49e-a78192d20d9e,27b67913-3fc7-415f-a8c1-bf16d08e5571,4,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
1a401d12-1f70-4b5e-b0e1-e17adce507b8,4352cf79-2000-4b4c-a3be-724e8a896174,3,0.84,project_extracted,Applied Python in enterprise projects at level 3.,True,True
1a401d12-1f70-4b5e-b0e1-e17adce507b8,178a2f9f-6d15-485e-a684-dcab469fb886,3,0.78,manager_verified,Applied Docker in enterprise projects at level 3.,True,False
1a401d12-1f70-4b5e-b0e1-e17adce507b8,29712980-fb4c-494d-8317-1defb0da8b25,3,0.8,self_reported,Applied Kubernetes in enterprise projects at level 3.,True,False
1a401d12-1f70-4b5e-b0e1-e17adce507b8,69c4b374-e0f9-4322-916c-fc2aca8c7c53,2,0.9,project_extracted,Applied Machine Learning in enterprise projects at level 2.,True,True
1a401d12-1f70-4b5e-b0e1-e17adce507b8,93d3bd3d-b72f-4062-a983-f92e0f17d667,3,0.91,self_reported,Applied CI/CD in enterprise projects at level 3.,False,False
1a401d12-1f70-4b5e-b0e1-e17adce507b8,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,5,0.85,peer_review,Demonstrated strong Problem Solving in cross-functional work.,False,True
1a401d12-1f70-4b5e-b0e1-e17adce507b8,27b67913-3fc7-415f-a8c1-bf16d08e5571,4,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
84c779d6-f8c9-4919-8085-aa721f6c8b98,c9e661cd-37bd-4132-a10b-7a766671ffa0,3,0.89,self_reported,Applied Selenium in enterprise projects at level 3.,True,False
84c779d6-f8c9-4919-8085-aa721f6c8b98,cf646dbe-e071-4074-9f36-2e3e93349c85,4,0.81,project_extracted,Applied Test Automation in enterprise projects at level 4.,False,False
84c779d6-f8c9-4919-8085-aa721f6c8b98,4352cf79-2000-4b4c-a3be-724e8a896174,2,0.72,self_reported,Applied Python in enterprise projects at level 2.,True,False
84c779d6-f8c9-4919-8085-aa721f6c8b98,1996f0fa-184e-4d28-b196-f9298c20286b,5,0.85,peer_review,Demonstrated strong Team Collaboration in cross-functional work.,False,True
84c779d6-f8c9-4919-8085-aa721f6c8b98,6c268b76-4bcf-48ef-85e3-c692f6f7fc75,3,0.85,peer_review,Demonstrated strong Agile in cross-functional work.,False,True
e349b2e3-b21a-41cf-9190-51dbb1f85cb5,178a2f9f-6d15-485e-a684-dcab469fb886,4,0.92,self_reported,Applied Docker in enterprise projects at level 4.,False,False
e349b2e3-b21a-41cf-9190-51dbb1f85cb5,29712980-fb4c-494d-8317-1defb0da8b25,4,0.73,project_extracted,Applied Kubernetes in enterprise projects at level 4.,False,False
e349b2e3-b21a-41cf-9190-51dbb1f85cb5,bd2dd30e-5753-4684-ad8b-defec1f4c6d6,5,0.87,project_extracted,Applied AWS in enterprise projects at level 5.,False,True
e349b2e3-b21a-41cf-9190-51dbb1f85cb5,e57a355f-4909-42b1-acf3-ae3970d39423,3,0.73,manager_verified,Applied Linux in enterprise projects at level 3.,True,True
e349b2e3-b21a-41cf-9190-51dbb1f85cb5,93d3bd3d-b72f-4062-a983-f92e0f17d667,3,0.8,manager_verified,Applied CI/CD in enterprise projects at level 3.,False,False
e349b2e3-b21a-41cf-9190-51dbb1f85cb5,c32e2e45-987e-4fcc-a235-e19584801fe9,3,0.85,project_extracted,Applied Terraform in enterprise projects at level 3.,True,True
e349b2e3-b21a-41cf-9190-51dbb1f85cb5,6c268b76-4bcf-48ef-85e3-c692f6f7fc75,4,0.85,peer_review,Demonstrated strong Agile in cross-functional work.,False,True
e349b2e3-b21a-41cf-9190-51dbb1f85cb5,27b67913-3fc7-415f-a8c1-bf16d08e5571,4,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
9971b3bd-707b-48d3-89e0-5a3f73e9a8bb,c9e661cd-37bd-4132-a10b-7a766671ffa0,4,0.83,manager_verified,Applied Selenium in enterprise projects at level 4.,True,False
9971b3bd-707b-48d3-89e0-5a3f73e9a8bb,cf646dbe-e071-4074-9f36-2e3e93349c85,4,0.82,manager_verified,Applied Test Automation in enterprise projects at level 4.,False,True
9971b3bd-707b-48d3-89e0-5a3f73e9a8bb,4352cf79-2000-4b4c-a3be-724e8a896174,2,0.7,self_reported,Applied Python in enterprise projects at level 2.,False,False
9971b3bd-707b-48d3-89e0-5a3f73e9a8bb,27b67913-3fc7-415f-a8c1-bf16d08e5571,4,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
d95c9534-cd43-495c-80f6-b6fcc44c93ce,4352cf79-2000-4b4c-a3be-724e8a896174,5,0.9,project_extracted,Applied Python in enterprise projects at level 5.,True,False
d95c9534-cd43-495c-80f6-b6fcc44c93ce,16c46e6c-223b-4521-8b6e-02686312ccaf,5,0.78,project_extracted,Applied SQL in enterprise projects at level 5.,True,True
d95c9534-cd43-495c-80f6-b6fcc44c93ce,e5f1aba6-b645-4ba0-80dd-1a0d184c470d,5,0.8,manager_verified,Applied ETL in enterprise projects at level 5.,True,True
d95c9534-cd43-495c-80f6-b6fcc44c93ce,ac46e3ce-936e-43f1-a213-76616dcd4393,4,0.92,manager_verified,Applied PostgreSQL in enterprise projects at level 4.,True,False
d95c9534-cd43-495c-80f6-b6fcc44c93ce,7207a95f-51be-4fbd-ae8f-31fc77f43ffb,3,0.79,self_reported,Applied Data Warehousing in enterprise projects at level 3.,True,False
d95c9534-cd43-495c-80f6-b6fcc44c93ce,178a2f9f-6d15-485e-a684-dcab469fb886,3,0.84,manager_verified,Applied Docker in enterprise projects at level 3.,False,False
d95c9534-cd43-495c-80f6-b6fcc44c93ce,27b67913-3fc7-415f-a8c1-bf16d08e5571,5,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
d95c9534-cd43-495c-80f6-b6fcc44c93ce,95ca2857-397c-4d39-b31b-83c6946fc117,3,0.85,peer_review,Demonstrated strong Time Management in cross-functional work.,False,True
d868370d-82ad-4c4a-857f-7e8339f59841,118c74f7-930b-487f-8325-08223167ab57,3,0.76,self_reported,Applied Network Security in enterprise projects at level 3.,True,True
d868370d-82ad-4c4a-857f-7e8339f59841,e6e5f73e-69dc-4311-9a45-4c2615602a44,5,0.75,self_reported,Applied Incident Response in enterprise projects at level 5.,False,True
d868370d-82ad-4c4a-857f-7e8339f59841,4352cf79-2000-4b4c-a3be-724e8a896174,4,0.71,manager_verified,Applied Python in enterprise projects at level 4.,True,False
